,CONSULTANTES ASEGURADOS,CONSULTANTES DEL SERVICIO,CONSULTANTES NUEVOS,CONSULTAS CAI,CONSULTORIO FUNCIONAL,CONSULTORIOS FISICOS,HORAS MEDICAS EFECTIVAS,HORAS MEDICAS PROGRAMADAS,MEDICOS,TOTAL CONSULTANTES,TOTAL CONSULTAS,CONSULTAS MEDICINA COMPLEMENTARIA,CAMAS HOSPITALARIAS,DEFUNCIONES ANTES 48 HORAS,DEFUNCIONES DESPUES 48 HORAS,DIAS CAMA DISPONIBLES,EGRESOS,ESTANCIA,PACIENTES DIA,REINGRESOS,PACIENTE DIA UNIDAD CORONARIA,CIRUGIA MAYOR ALTA COMPLEJIDAD,CIRUGIA MAYOR BAJA COMPLEJIDAD,CIRUGIA MAYOR MEDIANA COMPLEJIDAD,CIRUGIA MENOR ALTO REQUERIMIENTO,CIRUGIA MENOR BAJO REQUERIMIENTO,HORAS PROGRAMADAS INTERVENCION QUIRURGIC,HORAS USO DE SALA,INTERVENCION QUIRURGICA PROGRAMADAS,INTERVENCIONES QUIRURGICAS SUSPENDIDAS,SALAS QUIRURGICAS FUNCIONALES,CESAREAS,NACIDOS VIVOS,NACIMIENTOS,PARTOS CON COMPLICACION,PARTOS SIN COMPLICACION,N° SALAS DE PARTOS,PACIENTE DIA - PARTOS COMPLICADOS,PACIENTE DIA - PARTOS SIN COMPLICACIÓN,ATENCIONES DE EMERGENCIA I,ATENCIONES DE EMERGENCIA II,ATENCIONES DE EMERGENCIA III,ATENCIONES DE EMERGENCIA IV,EGRESO PACIENTE <=24 HORAS,EGRESO PACIENTE > 24 HORAS,CONSULTANTES ODONTOLOGICOS,CONSULTORIOS FISICOS ODONTOLOGIA,CONSULTORIOS FUNCIONALES ODONTOLOGIA,HORAS ODONTOLOGICAS EFECTIVAS,HORAS ODONTOLOGICAS PROGRAMADAS,ODONTOLOGOS,SESIONES ODONTOLOGICAS,TRABAJOS ODONTOLOGICOS,ANALISIS LABORATORIO CE,EXAMENES DE LABORATORIO,EXAMENES RADIOLOGICOS,EXAMENES RADIOLOGICOS CE,PLACAS RADIOLOGICAS,PLACAS RADIOLOGICAS CE,RECETAS DESPACHADAS,RECETAS DESPACHADAS CE,MENORES 1 AÑO TERCERA DOSIS PENTAVALENTE,MUESTRAS PROCESADAS X PAP CERVICO VAGINA,PRIMERA CONSULTA EXTERNA M. PREVENTIVA,CRED ADOLESCENTES,CRED NIÑOS,MAMOGRAFIAS PREVENTIVAS 50 A 74 (RESULTA,ACTIVIDADES EDUCACION GRUPAL TS,ATENCIONES PSICOLOGICAS,CONTROL DE ENFERMERIA,CONTROL DE NUTRICION,CONTROL DE OBSTETRICIA,CONTROL DE TRABAJO SOCIAL,EDUCACION GRUPAL DE ENFERMERIA,EDUCACION GRUPAL DE NUTRICION,EDUCACION GRUPAL DE OBSTETRICIA,PSICOPROFILAXIS DE NUTRICION,PSICOPROFILAXIS DE OBSTETRICIA,PSICOPROFILAXIS ENFERMERIA,VISITAS DOMICILIARIAS,VISITAS DOMICILIARIAS DE NUTRICION,VISITAS DOMICILIARIAS DE OBSTETRICIA,VISITAS DOMICILIARIAS TS,PERSONAL DE ENFERMERIA,PERSONAL DE OBSTETRICIA,PSICOPROFILAXIS DE PSICOLOGIA,VISITAS DOMICILIARIAS DE PSICOLOGIA,PSICOPROFILAXIS TS
P.M. SAN RAFAEL _per_2015-12,44,44,17,0,1,1,54,55,1,44,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,20,20,1,61,158,121,121,41,41,51,51,514,481,0,6,3,3,24,2,0,0,178,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P.M. SAN RAFAEL _per_2015-TOTAL,1321,1321,242,0,1,1,740,774,1,1321,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,559,1,1,316,320,1,973,2512,4100,4100,545,545,668,668,7105,6577,8,31,204,88,273,16,0,0,2861,0,0,0,38,0,0,0,0,2,10,0,0,0,12,0,0,0,0
P.M. SANDIA _per_2015-01,287,287,0,0,1,1,100,100,1,287,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,1,211,1,1,100,100,1,324,898,0,0,0,0,0,0,973,625,0,6,1,14,46,2,0,0,0,0,153,0,0,0,3,0,2,0,0,0,4,0,2,1,0,0,0
P.M. SANDIA _per_2015-02,165,165,5,0,1,1,100,100,1,165,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,95,1,1,100,100,1,268,745,0,0,0,0,0,0,463,344,2,11,5,14,38,4,0,0,548,0,265,0,4,0,3,0,2,3,8,0,6,0,2,1,0,0,0
P.M. SANDIA _per_2015-03,94,94,12,0,1,1,80,80,1,94,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,1,0,2,2,137,1,1,100,100,1,373,958,0,0,0,0,0,0,814,433,2,27,12,14,36,1,0,0,597,0,250,0,4,0,3,0,3,3,8,0,4,0,2,1,0,0,0
P.M. SANDIA _per_2015-04,81,81,12,0,1,1,80,80,1,81,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,2,2,83,1,1,100,100,1,294,724,0,0,0,0,0,0,820,541,0,23,81,14,32,5,0,0,586,0,315,0,4,0,3,0,2,3,8,0,5,0,2,1,0,0,0
P.M. SANDIA _per_2015-05,70,70,4,0,1,1,80,80,1,70,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,2,2,90,1,1,100,100,1,315,800,0,0,0,0,0,0,847,595,0,27,70,30,61,7,0,0,684,0,144,0,5,0,3,0,1,4,16,0,7,0,2,1,0,0,0
P.M. SANDIA _per_2015-06,73,73,5,0,1,1,80,80,1,73,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,0,2,2,99,1,1,100,100,1,347,880,0,0,0,0,0,0,813,560,0,19,73,25,33,2,0,0,696,0,129,0,5,0,3,0,1,4,14,0,7,0,2,1,0,0,0
P.M. SANDIA _per_2015-07,45,45,11,0,1,1,80,80,1,45,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3,3,97,1,1,95,95,1,290,761,0,0,0,0,0,0,936,600,0,18,29,13,35,4,0,0,825,0,322,0,5,0,3,0,5,4,10,0,7,0,2,1,0,0,0
P.M. SANDIA _per_2015-08,32,32,20,0,1,1,80,80,1,32,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,7,0,58,1,1,60,60,1,181,461,0,0,0,0,0,0,799,652,0,0,34,35,35,3,0,0,439,0,181,0,6,0,2,0,2,3,18,0,11,0,2,1,0,0,0
P.M. SANDIA _per_2015-09,20,20,10,0,1,1,80,80,1,20,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,5,0,53,1,1,52,52,1,160,402,0,0,0,0,0,0,1097,846,0,10,20,18,44,0,0,0,508,0,128,0,7,0,2,0,6,3,17,0,6,0,2,1,0,0,0
P.M. SANDIA _per_2015-10,20,20,10,0,1,1,80,80,1,20,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,5,0,53,1,1,48,52,1,142,361,39,39,0,0,0,0,740,559,1,0,87,16,37,1,0,0,575,0,115,0,5,0,1,0,12,3,20,0,6,0,2,1,0,0,0
P.M. SANDIA _per_2015-11,10,10,5,0,1,1,80,80,1,10,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,27,1,1,24,24,1,72,120,81,81,0,0,0,0,676,531,1,0,27,19,34,0,0,0,523,0,100,0,5,0,3,0,15,0,15,0,10,0,2,1,0,0,0
P.M. SANDIA _per_2015-12,10,10,8,0,1,1,80,80,1,10,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,116,116,0,0,0,0,542,489,2,0,27,20,37,0,0,0,409,0,303,0,3,0,3,0,9,0,19,0,15,0,2,1,0,0,0
P.M. SANDIA _per_2015-TOTAL,907,907,102,0,1,1,1000,1000,1,907,4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,63,20,2,40,13,1003,1,1,879,883,1,2766,7110,236,236,0,0,0,0,9520,6775,8,141,466,232,468,29,0,0,6390,0,2405,0,53,0,32,0,60,30,153,0,88,0,24,12,0,0,0
P.M. SANTA CRUZ _per_2015-01,361,370,11,0,1,1,84,100,1,361,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,210,1,1,91,100,1,273,722,0,0,0,0,0,0,1095,757,1,12,368,24,78,4,0,0,314,0,142,0,1,0,2,0,2,6,7,0,1,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-02,249,261,18,0,1,1,93,96,1,249,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,110,1,1,92,96,1,276,687,0,0,0,0,0,0,1097,946,0,12,40,27,68,0,0,0,271,0,151,0,3,0,2,0,2,3,10,0,2,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-03,195,205,26,0,1,1,92,100,1,195,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,78,1,1,84,100,1,253,602,0,0,0,0,0,0,1202,990,1,15,47,30,75,2,0,0,183,0,144,0,2,0,2,0,2,1,6,0,2,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-04,125,138,19,0,1,1,80,84,1,125,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,53,1,1,80,96,1,242,572,0,0,0,0,0,0,1095,825,3,0,24,11,67,2,0,0,124,0,147,0,1,0,2,0,2,2,4,0,1,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-05,130,150,20,0,1,1,96,100,1,130,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,2,0,78,1,1,84,100,1,253,566,0,0,0,0,0,0,1095,878,1,7,16,26,61,0,0,0,87,0,151,0,3,0,2,0,5,2,9,0,2,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-06,102,112,20,0,1,1,93,92,1,102,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,90,1,1,83,100,1,248,924,0,0,0,0,0,0,1214,898,4,0,16,41,81,1,0,0,122,0,143,0,5,0,2,0,4,4,10,0,2,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-07,94,94,19,0,1,1,90,92,1,94,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,58,1,1,82,94,10,245,7400,0,0,0,0,0,0,1067,785,7,24,19,18,85,2,0,0,221,0,148,0,4,0,2,0,11,2,10,0,2,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-08,97,105,35,0,1,1,100,100,1,97,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,50,1,1,94,100,1,282,612,0,0,0,0,0,0,958,809,1,33,10,17,112,6,0,0,254,0,153,0,2,0,2,0,7,3,6,0,2,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-09,69,75,24,0,1,1,88,92,1,69,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,57,1,1,83,94,1,250,537,0,0,0,0,0,0,1348,956,8,26,17,20,128,7,0,0,268,0,146,0,3,0,1,0,1,1,4,0,3,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-10,70,83,23,0,1,1,95,100,1,70,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,57,1,1,89,100,1,268,597,0,0,0,0,0,0,1059,830,3,29,13,23,169,2,0,0,348,0,168,0,3,0,1,0,2,2,5,0,1,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-11,66,72,32,0,1,1,95,100,1,66,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,71,1,1,94,100,1,282,650,0,0,0,0,0,0,1058,831,4,12,7,39,145,4,0,0,315,0,178,0,4,0,1,0,5,2,3,0,1,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-12,44,46,14,0,1,1,69,64,1,44,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,50,1,1,77,100,1,232,496,0,0,0,0,0,0,893,639,5,28,7,16,99,12,0,0,260,0,188,0,2,0,1,0,4,3,6,0,1,0,1,1,0,0,0
P.M. SANTA CRUZ _per_2015-TOTAL,1602,1711,261,0,1,1,1075,1120,1,1602,5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,156,0,2,0,962,1,1,1033,1180,1,3104,14365,0,0,0,0,0,0,13181,10144,38,198,584,292,1168,42,0,0,2767,0,1859,0,33,0,20,0,47,31,80,0,20,0,12,12,0,0,0
P.M. SANTA LUCIA _per_2015-01,423,423,59,0,1,1,100,101,1,423,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,1,69,69,1,257,621,131,162,0,0,0,0,823,633,8,10,90,13,136,0,0,189,199,0,104,0,4,0,2,0,3,0,4,0,2,0,1,1,0,15,0
P.M. SANTA LUCIA _per_2015-02,365,365,85,0,1,1,126,126,1,365,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1,1,95,96,1,297,594,636,761,0,0,0,0,1102,750,1,6,174,9,130,0,0,219,201,0,344,0,4,0,3,0,24,0,2,0,14,0,1,1,0,23,0
P.M. SANTA LUCIA _per_2015-03,220,220,44,0,1,1,123,124,1,220,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1,1,106,106,1,354,1066,331,359,0,0,0,0,1246,859,8,36,79,51,119,0,0,209,255,0,335,0,2,0,2,0,4,0,30,0,26,0,1,1,1,8,0
P.M. SANTA LUCIA _per_2015-04,173,173,43,0,1,1,103,104,1,173,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,1,89,90,1,297,467,392,522,0,0,0,0,1131,763,2,25,94,67,268,7,0,180,268,0,312,0,4,0,3,0,4,0,22,0,16,0,1,1,1,8,0
P.M. SANTA LUCIA _per_2015-05,131,131,42,0,1,1,92,97,1,131,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,1,96,96,1,385,803,195,309,0,0,0,0,1281,902,3,30,23,18,185,0,0,213,272,0,309,0,38,0,4,0,4,0,25,0,14,0,1,1,0,10,0
P.M. SANTA LUCIA _per_2015-06,221,221,111,0,1,1,112,120,1,221,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1,1,122,122,1,488,649,452,580,0,0,0,0,1695,1321,6,22,105,11,202,2,0,235,286,0,318,0,3,0,2,0,4,0,22,0,12,0,1,1,12,41,0
P.M. SANTA LUCIA _per_2015-07,161,161,60,0,1,1,119,128,1,161,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,1,88,88,1,382,544,596,729,0,0,0,0,1646,1348,5,22,60,15,202,0,0,225,284,0,382,0,0,0,3,0,7,0,0,0,11,0,1,1,0,0,0
P.M. SANTA LUCIA _per_2015-08,128,128,53,0,1,1,116,128,1,128,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,1,68,68,1,233,584,490,693,0,0,0,0,1814,1569,7,45,90,11,240,0,0,214,300,0,337,0,3,0,2,0,4,0,49,0,12,0,1,1,1,0,0
P.M. SANTA LUCIA _per_2015-09,101,101,29,0,1,1,126,139,1,101,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,1,92,92,1,333,443,414,510,0,0,0,0,2029,1624,3,33,150,20,244,0,0,225,244,0,324,0,1,0,2,0,5,0,52,0,5,0,1,1,11,0,0
P.M. SANTA LUCIA _per_2015-10,116,116,65,0,1,1,126,136,1,116,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,1,89,91,1,284,808,353,467,0,0,0,0,2103,1715,5,16,20,20,227,16,0,182,275,0,305,0,1,0,3,0,4,0,23,0,9,0,1,1,15,15,0
P.M. SANTA LUCIA _per_2015-11,115,115,60,0,1,1,132,138,1,115,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,1,96,102,1,297,360,418,520,0,0,0,0,1952,1609,2,15,95,7,254,14,0,237,297,0,222,0,1,0,2,0,4,0,26,0,9,0,1,1,6,5,0
P.M. SANTA LUCIA _per_2015-12,85,85,45,0,1,1,110,118,1,85,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,1,98,98,1,421,500,306,480,0,0,0,0,2089,1687,12,30,120,14,230,17,0,248,286,0,336,0,1,0,2,0,4,0,20,0,4,0,1,1,6,6,0
P.M. SANTA LUCIA _per_2015-TOTAL,2239,2239,696,0,1,1,1385,1459,1,2239,7295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,1,1,1108,1118,1,4028,7439,4714,6092,0,0,0,0,18911,14780,62,290,1100,256,2437,56,0,2576,3167,0,3628,0,62,0,30,0,71,0,275,0,134,0,12,12,53,131,0
P.M. SANTA RITA _per_2015-01,205,205,7,0,1,1,78,78,1,205,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,105,1,1,44,44,1,132,302,0,0,0,0,0,0,1298,950,3,0,70,5,59,1,0,0,380,0,67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
P.M. SANTA RITA _per_2015-02,103,103,11,0,1,1,58,58,1,103,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21,1,1,10,10,1,50,167,0,0,0,0,0,0,1199,880,1,10,40,2,53,3,0,0,375,0,70,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0
P.M. SANTA RITA _per_2015-03,175,175,15,0,1,1,79,79,1,175,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,75,1,1,89,126,1,90,295,0,0,0,0,0,0,1320,1001,5,10,40,2,53,0,0,0,399,0,49,0,3,0,1,0,1,0,0,0,0,0,1,1,0,0,0
P.M. SANTA RITA _per_2015-04,145,145,10,0,1,1,66,66,1,145,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,23,1,1,46,46,1,139,295,0,0,0,0,0,0,1151,921,2,0,35,1,48,0,0,0,359,0,20,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0
P.M. SANTA RITA _per_2015-05,155,155,7,0,1,1,72,72,1,155,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,34,1,1,12,12,1,38,95,0,0,0,0,0,0,998,855,8,4,24,1,40,0,0,0,340,0,61,0,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0
P.M. SANTA RITA _per_2015-06,148,148,7,0,1,1,72,72,1,148,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,41,1,1,20,20,1,61,158,0,0,0,0,0,0,998,855,2,16,24,68,74,1,0,0,410,0,53,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0
P.M. SANTA RITA _per_2015-07,189,189,9,0,1,1,85,85,1,189,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,55,1,1,22,22,1,68,152,0,0,0,0,0,0,855,649,2,28,24,0,42,0,0,0,310,0,92,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0
P.M. SANTA RITA _per_2015-08,196,196,7,0,1,1,79,79,1,196,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,61,1,1,110,120,1,110,207,0,0,0,0,0,0,746,559,4,12,31,0,42,0,0,0,392,0,64,0,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0
P.M. SANTA RITA _per_2015-09,198,198,7,0,1,1,80,80,1,198,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,20,1,1,110,120,1,94,250,0,0,0,0,0,0,704,532,1,24,23,0,61,0,0,0,350,0,61,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0
P.M. SANTA RITA _per_2015-10,203,203,9,0,1,1,82,82,1,203,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,27,1,1,42,42,1,126,239,0,0,0,0,0,0,723,553,3,26,5,0,73,0,0,0,320,0,76,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0
P.M. SANTA RITA _per_2015-11,212,212,10,0,1,1,84,84,1,212,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,21,1,1,30,30,1,92,176,0,0,0,0,0,0,831,670,4,17,14,1,75,1,0,0,320,0,51,0,2,0,1,0,1,0,11,0,0,0,1,1,0,0,0
P.M. SANTA RITA _per_2015-12,171,171,12,0,1,1,71,71,1,171,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,22,1,1,34,34,1,109,181,0,0,0,0,0,0,660,520,5,10,108,1,58,0,0,0,283,0,32,0,1,0,1,0,1,0,3,0,0,0,1,0,0,0,0
P.M. SANTA RITA _per_2015-TOTAL,2100,2100,111,0,1,1,906,906,1,2100,4543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,238,0,505,1,1,569,626,1,1109,2517,0,0,0,0,0,0,11483,8945,40,157,438,81,678,6,0,0,4238,0,696,0,22,0,14,0,12,0,19,0,0,0,12,4,0,0,0
P.M. SANTIAGO DE CAO _per_2015-01,125,125,4,0,1,1,28,28,1,125,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,1,14,16,1,41,93,0,0,0,0,0,0,309,272,0,1,22,0,22,2,0,0,97,0,28,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
P.M. SANTIAGO DE CAO _per_2015-02,103,103,6,0,1,1,32,32,1,103,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,4,4,1,11,22,0,0,0,0,0,0,335,312,1,0,19,0,21,2,0,0,92,0,25,0,6,0,2,0,2,0,2,0,0,0,1,0,0,0,0
P.M. SANTIAGO DE CAO _per_2015-03,67,67,9,0,1,1,32,32,1,67,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,14,20,1,41,73,0,0,0,0,0,0,349,296,1,3,9,1,26,4,0,0,94,0,42,0,11,0,2,0,2,0,1,0,0,0,1,0,0,0,0
P.M. SANTIAGO DE CAO _per_2015-04,64,64,8,0,1,1,32,32,1,64,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,12,16,1,38,84,0,0,0,0,0,0,361,324,1,4,11,0,21,1,0,0,81,0,17,0,2,0,2,0,2,0,1,0,0,0,1,0,0,0,0
P.M. SANTIAGO DE CAO _per_2015-05,34,34,8,0,1,1,32,32,1,34,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,16,16,1,55,123,0,0,0,0,0,0,342,307,3,3,19,0,28,2,0,0,128,0,17,0,3,0,2,0,2,0,2,0,0,0,1,0,0,0,0
P.M. SANTIAGO DE CAO _per_2015-06,42,42,7,0,1,1,32,32,1,42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,14,20,1,42,90,0,0,0,0,0,0,346,325,3,1,11,0,27,3,0,0,183,0,41,0,2,0,3,0,2,0,1,0,0,0,1,0,0,0,0
P.M. SANTIAGO DE CAO _per_2015-07,17,17,2,0,1,1,24,24,1,17,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,7,12,1,21,45,0,0,0,0,0,0,249,223,3,12,6,1,26,7,0,0,97,0,45,0,2,0,4,0,4,0,1,0,0,0,1,0,0,0,0
P.M. SANTIAGO DE CAO _per_2015-08,33,33,6,0,1,1,32,32,1,33,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,16,16,1,51,96,0,0,0,0,0,0,346,326,1,11,21,1,25,1,0,0,84,0,43,0,4,0,4,0,4,0,2,0,0,0,1,0,0,0,0
